,label,position.x,position.y,position.z,dimensions.x,dimensions.y
6598,Car,85.008,85.754,0.343,1.858,3.593
6599,Car,134.621,159.967,0.295,2.039,4.503
6600,Car,152.975,179.175,0.295,2.039,4.503
6601,Car,148.22,183.219,0.672,2.402,4.634
6602,Car,86.425,111.36,0.461,1.853,4.24
6603,Car,-64.358,-41.703,0.999,1.961,4.215
6604,Car,65.525,66.295,0.119,1.682,4.226
6605,Car,176.901,194.008,0.543,2.077,4.48
6606,Car,30.894,-5.2,0.543,2.03,4.951
6607,Car,20.614,26.328,0.444,1.836,4.204
6608,Car,-18.269,4.736,0.539,1.809,4.76
6609,Car,156.172,159.028,0.201,1.983,4.2
6610,Car,188.862,200.348,0.243,2.077,4.48
6611,Car,81.12,81.989,0.29,1.915,4.2
6612,Car,-39.265,-16.085,0.804,1.961,4.215
6613,Car,96.07,121.35,0.513,2.039,4.31
6614,Car,101.254,126.228,0.454,2.039,4.503
6615,Car,90.591,115.466,0.513,2.021,4.24
6616,Car,-23.454,-35.891,0.974,1.881,4.18
6617,Car,36.809,48.406,0.326,1.812,4.691
6618,Car,159.183,166.366,0.477,2.411,4.905
6619,Pedestrian,93.925,124.163,0.699,0.849,0.681
6620,Car,158.623,180.423,0.287,1.997,4.48
6621,Car,87.658,102.439,0.538,2.195,4.524
6622,Car,46.639,61.238,0.456,1.777,4.436
6623,Car,25.951,15.326,0.177,1.886,4.787
6624,Car,30.948,41.559,0.477,2.077,4.951
6625,Car,-51.011,-37.224,0.814,1.806,4.391
6626,Car,73.508,88.495,0.538,2.195,4.524
6627,Car,17.43,31.977,0.495,1.806,4.561
6628,Car,60.86,74.919,0.444,2.195,4.524
6629,Pedestrian,99.699,96.258,0.63,0.853,0.53
6630,Car,24.511,39.151,0.376,1.757,4.5
6631,Car,-30.077,-15.089,0.604,1.806,4.391
6632,Pedestrian,17.339,46.402,0.857,0.946,1.081
6633,Car,63.672,72.751,0.349,1.934,4.229
6634,Car,159.098,166.429,0.477,2.411,4.905
6635,Pedestrian,99.586,96.08,0.674,0.78,0.524
6636,Car,73.351,88.325,0.538,2.195,4.524
6637,Car,63.682,72.759,0.353,1.934,4.162
6638,Pedestrian,93.927,124.136,0.63,0.794,0.696
6639,Car,177.712,189.803,0.493,2.077,4.48
6640,Car,158.245,179.82,0.287,1.997,4.48
6641,Car,87.704,102.522,0.538,2.195,4.524
6642,Car,60.651,74.681,0.411,2.195,4.691
6643,Car,20.759,31.401,0.591,1.867,4.629
6644,Car,-60.458,-37.423,0.934,2.104,4.215
6645,Car,26.281,36.583,0.451,1.867,4.689
6646,Car,-44.205,-44.985,0.986,2.049,4.409
6647,Car,82.091,107.072,0.679,1.99,4.386
6648,Car,-30.673,-7.523,0.759,1.849,4.723
6649,Car,30.219,31.716,0.363,1.94,4.302
6650,Car,-71.671,-53.658,1.239,1.756,4.441
6651,Pedestrian,-0.104,28.021,0.893,0.824,1.259
6652,Car,-6.854,26.46,0.589,2.102,4.628
6653,Car,34.919,-11.359,0.811,1.924,4.164
6654,Car,-8.704,23.317,0.6,1.937,4.143
6655,Car,114.658,116.61,0.221,1.983,4.2
6656,Car,-19.084,33.955,0.658,2.17,4.835
6657,Car,-13.885,28.142,0.481,2.044,4.381
6658,Car,126.755,152.526,0.295,2.039,4.503
6659,Car,125.363,127.323,0.321,1.983,4.2
6660,Car,164.026,166.822,0.201,1.983,4.2
6661,Car,138.981,141.251,0.221,1.983,4.2
6662,Car,-13.929,9.403,0.572,1.849,4.464
6663,Car,106.6,131.627,0.454,2.039,4.503
6664,Car,-6.57,-0.934,0.763,1.94,4.302
6665,Car,182.401,197.639,0.493,2.077,4.48
6666,Car,-24.022,38.877,0.506,2.048,4.609
6667,Car,20.917,7.334,0.399,1.884,4.162
6668,Car,77.27,102.08,0.679,2.119,4.52
6669,Car,9.024,9.914,0.707,1.94,4.302
6670,Car,114.778,140.501,0.295,2.039,4.503
6671,Car,61.753,62.483,0.282,2.039,4.669
6672,Car,55.958,56.33,0.24,2.007,4.879
6673,Pedestrian,2.447,29.325,0.665,0.77,0.933
6674,Car,111.411,136.687,0.345,2.039,4.503
6675,Car,-22.066,1.282,0.631,1.768,4.339
6676,Car,69.3,69.879,0.188,1.794,4.207
6677,Car,77.817,78.463,0.23,1.815,3.695
6678,Car,36.215,42.928,0.429,1.893,4.097
6679,Car,85.008,85.754,0.343,1.858,3.593
6680,Car,134.621,159.967,0.295,2.039,4.503
6681,Car,152.975,179.175,0.295,2.039,4.503
6682,Car,148.22,183.219,0.672,2.402,4.634
6683,Car,86.425,111.36,0.461,1.853,4.24
6684,Car,-64.358,-41.703,0.999,1.961,4.215
6685,Car,65.525,66.295,0.119,1.682,4.226
6686,Car,176.901,194.008,0.543,2.077,4.48
6687,Car,30.894,-5.2,0.543,2.03,4.951
6688,Car,21.311,27.012,0.434,1.836,4.204
6689,Car,-18.269,4.736,0.539,1.809,4.76
6690,Car,156.172,159.028,0.201,1.983,4.2
6691,Car,188.862,200.348,0.243,2.077,4.48
6692,Car,81.12,81.989,0.29,1.915,4.2
6693,Car,-39.265,-16.085,0.804,1.961,4.215
6694,Car,96.07,121.35,0.513,2.039,4.31
6695,Car,101.254,126.228,0.454,2.039,4.503
6696,Car,90.591,115.466,0.513,2.021,4.24
6697,Car,-23.454,-35.891,0.974,1.881,4.18
6698,Car,36.699,48.261,0.326,1.812,4.691
6699,Car,159.183,166.366,0.477,2.411,4.905
6700,Pedestrian,93.885,124.01,0.699,0.849,0.681
6701,Car,157.771,179.513,0.287,1.997,4.48
6702,Car,87.202,101.988,0.538,2.195,4.524
6703,Car,46.049,60.689,0.446,1.777,4.436
6704,Car,25.943,15.331,0.177,1.886,4.787
6705,Car,30.948,41.559,0.477,2.077,4.951
6706,Car,-51.965,-38.18,0.824,1.806,4.391
6707,Car,72.852,87.814,0.538,2.195,4.524
6708,Car,17.43,31.977,0.495,1.806,4.561
6709,Car,60.293,74.31,0.442,2.195,4.524
6710,Pedestrian,99.582,96.115,0.63,0.853,0.53
6711,Car,24.362,39.001,0.376,1.757,4.5
6712,Car,-30.918,-15.983,0.604,1.806,4.391
6713,Pedestrian,17.24,46.277,0.857,0.946,1.081
6714,Car,64.54,73.673,0.355,1.934,4.229
6715,Car,159.098,166.429,0.477,2.411,4.905
6716,Pedestrian,99.523,95.989,0.674,0.78,0.524
6717,Car,72.62,87.56,0.538,2.195,4.524
6718,Car,64.55,73.671,0.353,1.934,4.162
6719,Pedestrian,93.828,124.03,0.63,0.794,0.696
6720,Car,177.712,189.803,0.493,2.077,4.48
6721,Car,157.4,178.94,0.287,1.997,4.48
6722,Car,87.199,102.024,0.538,2.195,4.524
6723,Car,60.039,74.034,0.406,2.195,4.691
6724,Car,20.759,31.401,0.591,1.867,4.629
6725,Car,-60.458,-37.423,0.934,2.104,4.215
6726,Car,26.281,36.583,0.451,1.867,4.689
6727,Car,-44.205,-44.985,0.986,2.049,4.409
6728,Car,82.091,107.072,0.679,1.99,4.386
6729,Car,-30.673,-7.523,0.759,1.849,4.723
6730,Car,30.922,32.478,0.359,1.94,4.302
6731,Car,-72.658,-54.602,1.239,1.756,4.441
6732,Pedestrian,-0.236,27.879,0.899,0.824,1.259
6733,Car,-6.854,26.46,0.589,2.102,4.628
6734,Car,34.919,-11.359,0.811,1.924,4.164
6735,Car,-8.704,23.317,0.6,1.937,4.143
6736,Car,114.658,116.61,0.221,1.983,4.2
6737,Car,-19.084,33.955,0.658,2.17,4.835
6738,Car,-13.885,28.142,0.481,2.044,4.381
6739,Car,126.755,152.526,0.295,2.039,4.503
6740,Car,125.363,127.323,0.321,1.983,4.2
6741,Car,164.026,166.822,0.201,1.983,4.2
6742,Car,138.981,141.251,0.221,1.983,4.2
6743,Car,-13.929,9.403,0.572,1.849,4.464
6744,Car,106.6,131.627,0.454,2.039,4.503
6745,Car,-6.444,-0.813,0.763,1.94,4.302
6746,Car,182.401,197.639,0.493,2.077,4.48
6747,Car,-24.022,38.877,0.506,2.048,4.609
6748,Car,20.917,7.334,0.399,1.884,4.162
6749,Car,77.27,102.08,0.679,2.119,4.52
6750,Car,9.349,10.238,0.705,1.94,4.302
6751,Car,114.778,140.501,0.295,2.039,4.503
6752,Car,61.753,62.483,0.282,2.039,4.669
6753,Car,55.958,56.33,0.24,2.007,4.879
6754,Pedestrian,2.541,29.428,0.663,0.77,0.933
6755,Car,111.411,136.687,0.345,2.039,4.503
6756,Car,-22.066,1.282,0.631,1.768,4.339
6757,Car,69.3,69.879,0.188,1.794,4.207
6758,Car,77.817,78.463,0.23,1.815,3.695
6759,Car,36.879,43.661,0.429,1.893,4.097
6760,Car,85.008,85.754,0.343,1.858,3.593
6761,Car,134.621,159.967,0.295,2.039,4.503
6762,Car,152.975,179.175,0.295,2.039,4.503
6763,Car,148.22,183.219,0.672,2.402,4.634
6764,Car,86.425,111.36,0.461,1.853,4.24
6765,Car,-64.358,-41.703,0.999,1.961,4.215
6766,Car,65.525,66.295,0.119,1.682,4.226
6767,Car,176.901,194.008,0.543,2.077,4.48
6768,Car,30.894,-5.2,0.543,2.03,4.951
6769,Car,22.008,27.696,0.424,1.836,4.204
6770,Car,-18.269,4.736,0.539,1.809,4.76
6771,Car,156.172,159.028,0.201,1.983,4.2
6772,Car,188.862,200.348,0.243,2.077,4.48
6773,Car,81.12,81.989,0.29,1.915,4.2
6774,Car,-39.265,-16.085,0.804,1.961,4.215
6775,Car,96.07,121.35,0.513,2.039,4.31
6776,Car,101.254,126.228,0.454,2.039,4.503
6777,Car,90.591,115.466,0.513,2.021,4.24
6778,Car,-23.454,-35.891,0.974,1.881,4.18
6779,Car,36.589,48.117,0.326,1.812,4.691
6780,Car,159.183,166.366,0.477,2.411,4.905
6781,Pedestrian,93.821,123.961,0.699,0.849,0.681
6782,Car,156.918,178.603,0.287,1.997,4.48
6783,Car,86.746,101.537,0.538,2.195,4.524
6784,Car,45.459,60.141,0.436,1.777,4.436
6785,Car,25.936,15.336,0.177,1.886,4.787
6786,Car,30.948,41.559,0.477,2.077,4.951
6787,Car,-52.918,-39.136,0.834,1.806,4.391
6788,Car,72.195,87.132,0.538,2.195,4.524
6789,Car,17.43,31.977,0.495,1.806,4.561
6790,Car,59.726,73.702,0.44,2.195,4.524
6791,Pedestrian,99.464,95.971,0.63,0.853,0.53
6792,Car,24.213,38.851,0.376,1.757,4.5
6793,Car,-31.759,-16.877,0.604,1.806,4.391
6794,Pedestrian,17.145,46.149,0.857,0.946,1.081
6795,Car,65.407,74.594,0.361,1.934,4.229
6796,Car,159.098,166.429,0.477,2.411,4.905
6797,Pedestrian,99.482,95.849,0.676,0.78,0.524
6798,Car,71.888,86.795,0.538,2.195,4.524
6799,Car,65.417,74.583,0.353,1.934,4.162
6800,Pedestrian,93.729,123.925,0.63,0.794,0.696
6801,Car,177.712,189.803,0.493,2.077,4.48
6802,Car,156.555,178.059,0.287,1.997,4.48
6803,Car,86.694,101.525,0.538,2.195,4.524
6804,Car,59.454,73.415,0.402,2.195,4.691
6805,Car,20.759,31.401,0.591,1.867,4.629
6806,Car,-60.458,-37.423,0.934,2.104,4.215
6807,Car,26.281,36.583,0.451,1.867,4.689
6808,Car,-44.205,-44.985,0.986,2.049,4.409
6809,Car,82.091,107.072,0.679,1.99,4.386
6810,Car,-30.673,-7.523,0.759,1.849,4.723
6811,Car,31.624,33.24,0.355,1.94,4.302
6812,Car,-73.626,-55.567,1.239,1.756,4.441
6813,Pedestrian,-0.369,27.737,0.905,0.824,1.259
6814,Car,-6.854,26.46,0.589,2.102,4.628
6815,Car,34.919,-11.359,0.811,1.924,4.164
6816,Car,-8.704,23.317,0.6,1.937,4.143
6817,Car,114.658,116.61,0.221,1.983,4.2
6818,Car,-19.084,33.955,0.658,2.17,4.835
6819,Car,-13.885,28.142,0.481,2.044,4.381
6820,Car,126.755,152.526,0.295,2.039,4.503
6821,Car,125.363,127.323,0.321,1.983,4.2
6822,Car,164.026,166.822,0.201,1.983,4.2
6823,Car,138.981,141.251,0.221,1.983,4.2
6824,Car,-13.929,9.403,0.572,1.849,4.464
6825,Car,106.6,131.627,0.454,2.039,4.503
6826,Car,-6.318,-0.691,0.763,1.94,4.302
6827,Car,182.401,197.639,0.493,2.077,4.48
6828,Car,-24.022,38.877,0.506,2.048,4.609
6829,Car,20.917,7.334,0.399,1.884,4.162
6830,Car,77.27,102.08,0.679,2.119,4.52
6831,Car,10.079,10.968,0.701,1.94,4.302
6832,Car,114.778,140.501,0.295,2.039,4.503
6833,Car,61.753,62.483,0.282,2.039,4.669
6834,Car,55.958,56.33,0.24,2.007,4.879
6835,Pedestrian,2.636,29.531,0.661,0.77,0.933
6836,Car,111.411,136.687,0.345,2.039,4.503
6837,Car,-22.066,1.282,0.631,1.768,4.339
6838,Car,69.3,69.879,0.188,1.794,4.207
6839,Car,77.817,78.463,0.23,1.815,3.695
6840,Car,37.543,44.394,0.429,1.893,4.097
6841,Car,85.008,85.754,0.343,1.858,3.593
6842,Car,134.621,159.967,0.295,2.039,4.503
6843,Car,152.975,179.175,0.295,2.039,4.503
6844,Car,148.22,183.219,0.672,2.402,4.634
6845,Car,86.425,111.36,0.461,1.853,4.24
6846,Car,-64.358,-41.703,0.999,1.961,4.215
6847,Car,65.525,66.295,0.119,1.682,4.226
6848,Car,176.901,194.008,0.543,2.077,4.48
6849,Car,30.894,-5.2,0.543,2.03,4.951
6850,Car,22.705,28.381,0.414,1.836,4.204
6851,Car,-18.269,4.736,0.539,1.809,4.76
6852,Car,156.172,159.028,0.201,1.983,4.2
6853,Car,188.862,200.348,0.243,2.077,4.48
6854,Car,81.12,81.989,0.29,1.915,4.2
6855,Car,-39.265,-16.085,0.804,1.961,4.215
6856,Car,96.07,121.35,0.513,2.039,4.31
6857,Car,101.254,126.228,0.454,2.039,4.503
6858,Car,90.591,115.466,0.513,2.021,4.24
6859,Car,-23.454,-35.891,0.974,1.881,4.18
6860,Car,36.48,47.973,0.326,1.812,4.691
6861,Car,159.183,166.366,0.477,2.411,4.905
6862,Pedestrian,93.695,123.862,0.699,0.849,0.681
6863,Car,156.066,177.693,0.287,1.997,4.48
6864,Car,86.29,101.087,0.538,2.195,4.524
6865,Car,44.869,59.592,0.426,1.777,4.436
6866,Car,25.928,15.341,0.177,1.886,4.787
6867,Car,30.948,41.559,0.477,2.077,4.951
6868,Car,-53.872,-40.092,0.844,1.806,4.391
6869,Car,71.539,86.451,0.538,2.195,4.524
6870,Car,17.43,31.977,0.495,1.806,4.561
6871,Car,59.159,73.094,0.438,2.195,4.524
6872,Pedestrian,99.346,95.827,0.63,0.853,0.53
6873,Car,24.063,38.701,0.376,1.757,4.5
6874,Car,-32.601,-17.771,0.604,1.806,4.391
6875,Pedestrian,17.049,46.022,0.857,0.946,1.081
6876,Car,66.274,75.515,0.367,1.934,4.229
6877,Car,159.098,166.429,0.477,2.411,4.905
6878,Pedestrian,99.441,95.709,0.677,0.78,0.524
6879,Car,71.522,86.413,0.538,2.195,4.524
6880,Car,66.284,75.495,0.353,1.934,4.162
6881,Pedestrian,93.629,123.82,0.63,0.794,0.696
6882,Car,177.717,189.808,0.493,2.077,4.48
6883,Car,156.133,177.619,0.287,1.997,4.48
6884,Car,86.189,101.027,0.538,2.195,4.524
6885,Car,58.876,72.804,0.398,2.195,4.691
6886,Car,20.759,31.401,0.591,1.867,4.629
6887,Car,-60.458,-37.423,0.934,2.104,4.215
6888,Car,26.281,36.583,0.451,1.867,4.689
6889,Car,-44.205,-44.985,0.986,2.049,4.409
6890,Car,82.091,107.072,0.679,1.99,4.386
6891,Car,-30.673,-7.523,0.759,1.849,4.723
6892,Car,32.326,34.002,0.351,1.94,4.302
6893,Car,-74.594,-56.531,1.239,1.756,4.441
6894,Pedestrian,-0.501,27.595,0.911,0.824,1.259
6895,Car,-6.854,26.46,0.589,2.102,4.628
6896,Car,34.919,-11.359,0.811,1.924,4.164
6897,Car,-8.704,23.317,0.6,1.937,4.143
6898,Car,114.658,116.61,0.221,1.983,4.2
6899,Car,-19.084,33.955,0.658,2.17,4.835
6900,Car,-13.885,28.142,0.481,2.044,4.381
6901,Car,126.755,152.526,0.295,2.039,4.503
6902,Car,125.363,127.323,0.321,1.983,4.2
6903,Car,164.026,166.822,0.201,1.983,4.2
6904,Car,138.981,141.251,0.221,1.983,4.2
6905,Car,-13.929,9.403,0.572,1.849,4.464
6906,Car,106.6,131.627,0.454,2.039,4.503
6907,Car,-6.192,-0.57,0.763,1.94,4.302
6908,Car,182.401,197.639,0.493,2.077,4.48
6909,Car,-24.022,38.877,0.506,2.048,4.609
6910,Car,20.917,7.334,0.399,1.884,4.162
6911,Car,77.27,102.08,0.679,2.119,4.52
6912,Car,10.749,11.637,0.697,1.94,4.302
6913,Car,114.778,140.501,0.295,2.039,4.503
6914,Car,61.753,62.483,0.282,2.039,4.669
6915,Car,55.958,56.33,0.24,2.007,4.879
6916,Pedestrian,2.731,29.634,0.659,0.77,0.933
6917,Car,111.411,136.687,0.345,2.039,4.503
6918,Car,-22.066,1.282,0.631,1.768,4.339
6919,Car,69.3,69.879,0.188,1.794,4.207
6920,Car,77.817,78.463,0.23,1.815,3.695
6921,Car,38.207,45.128,0.429,1.893,4.097
6922,Car,85.008,85.754,0.343,1.858,3.593
6923,Car,134.621,159.967,0.295,2.039,4.503
6924,Car,152.975,179.175,0.295,2.039,4.503
6925,Car,148.22,183.219,0.672,2.402,4.634
6926,Car,86.425,111.36,0.461,1.853,4.24
6927,Car,-64.358,-41.703,0.999,1.961,4.215
6928,Car,65.525,66.295,0.119,1.682,4.226
6929,Car,176.901,194.008,0.543,2.077,4.48
6930,Car,30.894,-5.2,0.543,2.03,4.951
6931,Car,23.401,29.065,0.404,1.836,4.204
6932,Car,-18.269,4.736,0.539,1.809,4.76
6933,Car,156.172,159.028,0.201,1.983,4.2
6934,Car,188.862,200.348,0.243,2.077,4.48
6935,Car,81.12,81.989,0.29,1.915,4.2
6936,Car,-39.265,-16.085,0.804,1.961,4.215
6937,Car,96.07,121.35,0.513,2.039,4.31
6938,Car,101.254,126.228,0.454,2.039,4.503
6939,Car,90.591,115.466,0.513,2.021,4.24
6940,Car,-23.454,-35.891,0.974,1.881,4.18
6941,Car,36.394,47.876,0.326,1.812,4.691
6942,Car,159.183,166.366,0.477,2.411,4.905
6943,Pedestrian,93.569,123.763,0.699,0.849,0.681
6944,Car,155.627,177.218,0.287,1.997,4.48
6945,Car,85.764,100.566,0.538,2.195,4.524
6946,Car,44.228,59.046,0.426,1.777,4.436
6947,Car,25.921,15.373,0.177,1.886,4.787
6948,Car,30.948,41.559,0.477,2.077,4.951
6949,Car,-54.826,-41.048,0.854,1.806,4.391
6950,Car,70.93,85.801,0.538,2.195,4.524
6951,Car,17.43,31.977,0.495,1.806,4.561
6952,Car,58.591,72.486,0.436,2.195,4.524
6953,Pedestrian,99.301,95.766,0.63,0.853,0.53
6954,Car,23.914,38.551,0.376,1.757,4.5
6955,Car,-33.442,-18.665,0.604,1.806,4.391
6956,Pedestrian,16.953,45.894,0.863,0.946,1.081
6957,Car,67.141,76.437,0.373,1.934,4.229
6958,Car,159.098,166.429,0.477,2.411,4.905
6959,Pedestrian,99.42,95.639,0.678,0.78,0.524
6960,Car,70.991,85.849,0.538,2.195,4.524
6961,Car,67.151,76.407,0.353,1.934,4.162
6962,Pedestrian,93.53,123.715,0.63,0.794,0.696
6963,Car,177.722,189.813,0.493,2.077,4.48
6964,Car,155.236,176.684,0.287,1.997,4.48
6965,Car,85.671,100.507,0.538,2.195,4.524
6966,Car,58.491,72.397,0.396,2.195,4.691
6967,Car,20.759,31.401,0.591,1.867,4.629
6968,Car,-60.458,-37.423,0.934,2.104,4.215
6969,Car,26.281,36.583,0.451,1.867,4.689
6970,Car,-44.205,-44.985,0.986,2.049,4.409
6971,Car,82.091,107.072,0.679,1.99,4.386
6972,Car,-30.673,-7.523,0.759,1.849,4.723
6973,Car,33.029,34.764,0.347,1.94,4.302
6974,Car,-75.563,-57.495,1.239,1.756,4.441
6975,Pedestrian,-0.583,27.508,0.917,0.824,1.259
6976,Car,-6.854,26.46,0.589,2.102,4.628
6977,Car,34.919,-11.359,0.811,1.924,4.164
6978,Car,-8.704,23.317,0.6,1.937,4.143
6979,Car,114.658,116.61,0.221,1.983,4.2
6980,Car,-19.084,33.955,0.658,2.17,4.835
6981,Car,-13.885,28.142,0.481,2.044,4.381
6982,Car,126.755,152.526,0.295,2.039,4.503
6983,Car,125.363,127.323,0.321,1.983,4.2
6984,Car,164.026,166.822,0.201,1.983,4.2
6985,Car,138.981,141.251,0.221,1.983,4.2
6986,Car,-13.929,9.403,0.572,1.849,4.464
6987,Car,106.6,131.627,0.454,2.039,4.503
6988,Car,-6.176,-0.558,0.765,1.94,4.302
6989,Car,182.401,197.639,0.493,2.077,4.48
6990,Car,-24.022,38.877,0.506,2.048,4.609
6991,Car,20.917,7.334,0.399,1.884,4.162
6992,Car,77.27,102.08,0.679,2.119,4.52
6993,Car,11.404,12.291,0.694,1.94,4.302
6994,Car,114.778,140.501,0.295,2.039,4.503
6995,Car,61.753,62.483,0.282,2.039,4.669
6996,Car,55.958,56.33,0.24,2.007,4.879
6997,Pedestrian,2.808,29.724,0.657,0.77,0.933
6998,Car,111.411,136.687,0.345,2.039,4.503
6999,Car,-22.066,1.282,0.631,1.768,4.339
7000,Car,69.3,69.879,0.188,1.794,4.207
7001,Car,77.817,78.463,0.23,1.815,3.695
7002,Car,38.884,45.887,0.429,1.893,4.097
7003,Car,85.008,85.754,0.343,1.858,3.593
7004,Car,134.621,159.967,0.295,2.039,4.503
7005,Car,152.975,179.175,0.295,2.039,4.503
7006,Car,148.22,183.219,0.672,2.402,4.634
7007,Car,86.425,111.36,0.461,1.853,4.24
7008,Car,-64.358,-41.703,0.999,1.961,4.215
7009,Car,65.525,66.295,0.119,1.682,4.226
7010,Car,176.901,194.008,0.543,2.077,4.48
7011,Car,30.894,-5.2,0.543,2.03,4.951
7012,Car,24.099,29.758,0.394,1.836,4.204
7013,Car,-18.269,4.736,0.539,1.809,4.76
7014,Car,156.172,159.028,0.201,1.983,4.2
7015,Car,188.862,200.348,0.243,2.077,4.48
7016,Car,81.12,81.989,0.29,1.915,4.2
7017,Car,-39.265,-16.085,0.804,1.961,4.215
7018,Car,96.07,121.35,0.513,2.039,4.31
7019,Car,101.254,126.228,0.454,2.039,4.503
7020,Car,90.591,115.466,0.513,2.021,4.24
7021,Car,-23.454,-35.891,0.974,1.881,4.18
7022,Car,36.309,47.779,0.326,1.812,4.691
7023,Car,159.183,166.366,0.477,2.411,4.905
7024,Pedestrian,93.443,123.664,0.699,0.849,0.681
7025,Car,154.747,176.269,0.287,1.997,4.48
7026,Car,85.237,100.045,0.538,2.195,4.524
7027,Car,43.586,58.5,0.426,1.777,4.436
7028,Car,25.914,15.406,0.177,1.886,4.787
7029,Car,30.948,41.559,0.477,2.077,4.951
7030,Car,-55.742,-42.009,0.867,1.806,4.391
7031,Car,70.321,85.152,0.538,2.195,4.524
7032,Car,17.43,31.977,0.495,1.806,4.561
7033,Car,58.025,71.89,0.434,2.195,4.524
7034,Pedestrian,99.212,95.644,0.63,0.853,0.53
7035,Car,23.828,38.465,0.369,1.757,4.5
7036,Car,-34.299,-19.576,0.604,1.806,4.391
7037,Pedestrian,16.857,45.767,0.869,0.946,1.081
7038,Car,68.059,77.382,0.378,1.934,4.229
7039,Car,159.098,166.429,0.477,2.411,4.905
7040,Pedestrian,99.332,95.52,0.679,0.78,0.524
7041,Car,70.459,85.286,0.538,2.195,4.524
7042,Car,68.069,77.362,0.363,1.934,4.162
7043,Pedestrian,93.481,123.662,0.63,0.794,0.696
7044,Car,177.727,189.818,0.493,2.077,4.48
7045,Car,154.34,175.749,0.287,1.997,4.48
7046,Car,85.152,99.986,0.538,2.195,4.524
7047,Car,57.793,71.67,0.391,2.195,4.691
7048,Car,20.759,31.401,0.591,1.867,4.629
7049,Car,-60.458,-37.423,0.934,2.104,4.215
7050,Car,26.281,36.583,0.451,1.867,4.689
7051,Car,-44.205,-44.985,0.986,2.049,4.409
7052,Car,82.091,107.072,0.679,1.99,4.386
7053,Car,-30.673,-7.523,0.759,1.849,4.723
7054,Car,33.742,35.543,0.345,1.94,4.302
7055,Car,-76.531,-58.46,1.239,1.756,4.441
7056,Pedestrian,-0.666,27.422,0.923,0.824,1.259
7057,Car,-6.854,26.46,0.589,2.102,4.628
7058,Car,34.919,-11.359,0.811,1.924,4.164
7059,Car,-8.704,23.317,0.6,1.937,4.143
7060,Car,114.658,116.61,0.221,1.983,4.2
7061,Car,-19.084,33.955,0.658,2.17,4.835
7062,Car,-13.885,28.142,0.481,2.044,4.381
7063,Car,126.755,152.526,0.295,2.039,4.503
7064,Car,125.363,127.323,0.321,1.983,4.2
7065,Car,164.026,166.822,0.201,1.983,4.2
7066,Car,138.981,141.251,0.221,1.983,4.2
7067,Car,-13.929,9.403,0.572,1.849,4.464
7068,Car,106.6,131.627,0.454,2.039,4.503
7069,Car,-6.161,-0.545,0.768,1.94,4.302
7070,Car,182.401,197.639,0.493,2.077,4.48
7071,Car,-24.022,38.877,0.506,2.048,4.609
7072,Car,20.917,7.334,0.399,1.884,4.162
7073,Car,77.27,102.08,0.679,2.119,4.52
7074,Car,12.272,13.157,0.689,1.94,4.302
7075,Car,114.778,140.501,0.295,2.039,4.503
7076,Car,61.753,62.483,0.282,2.039,4.669
7077,Car,55.958,56.33,0.24,2.007,4.879
7078,Pedestrian,2.884,29.814,0.655,0.77,0.933
7079,Car,111.411,136.687,0.345,2.039,4.503
7080,Car,-22.066,1.282,0.631,1.768,4.339
7081,Car,69.3,69.879,0.188,1.794,4.207
7082,Car,77.817,78.463,0.23,1.815,3.695
7083,Car,39.562,46.646,0.429,1.893,4.097
7084,Car,85.008,85.754,0.343,1.858,3.593
7085,Car,134.621,159.967,0.295,2.039,4.503
7086,Car,152.975,179.175,0.295,2.039,4.503
7087,Car,148.22,183.219,0.672,2.402,4.634
7088,Car,86.425,111.36,0.461,1.853,4.24
7089,Car,-64.358,-41.703,0.999,1.961,4.215
7090,Car,65.525,66.295,0.119,1.682,4.226
7091,Car,176.901,194.008,0.543,2.077,4.48
7092,Car,30.894,-5.2,0.543,2.03,4.951
7093,Car,24.796,30.451,0.384,1.836,4.204
7094,Car,-18.269,4.736,0.539,1.809,4.76
7095,Car,156.172,159.028,0.201,1.983,4.2
7096,Car,188.862,200.348,0.243,2.077,4.48
7097,Car,81.12,81.989,0.29,1.915,4.2
7098,Car,-39.265,-16.085,0.804,1.961,4.215
7099,Car,96.07,121.35,0.513,2.039,4.31
7100,Car,101.254,126.228,0.454,2.039,4.503
7101,Car,90.591,115.466,0.513,2.021,4.24
7102,Car,-23.454,-35.891,0.974,1.881,4.18
7103,Car,36.224,47.682,0.326,1.812,4.691
7104,Car,159.182,166.365,0.477,2.411,4.905
7105,Pedestrian,93.386,123.605,0.699,0.849,0.681
7106,Car,153.868,175.319,0.287,1.997,4.48
7107,Car,84.71,99.524,0.538,2.195,4.524
7108,Car,42.944,57.955,0.426,1.777,4.436
7109,Car,25.908,15.438,0.177,1.886,4.787
7110,Car,30.948,41.559,0.477,2.077,4.951
7111,Car,-56.658,-42.97,0.879,1.806,4.391
7112,Car,69.713,84.502,0.538,2.195,4.524
7113,Car,17.43,31.977,0.495,1.806,4.561
7114,Car,57.459,71.294,0.432,2.195,4.524
7115,Pedestrian,99.122,95.522,0.63,0.853,0.53
7116,Car,23.656,38.292,0.354,1.757,4.5
7117,Car,-35.156,-20.486,0.604,1.806,4.391
7118,Pedestrian,16.761,45.64,0.875,0.946,1.081
7119,Car,68.977,78.326,0.383,1.934,4.229
